model,id,one_hop_a,one_hop_b,two_hop_cot,two_hop_no_cot,two_hop_no_cot_baseline1,two_hop_no_cot_baseline2,two_hop_with_facts_in_context,both_1hops_correct,two_hop_also_correct,two_hop_also_correct_corrected
claude-3-5-sonnet-20241022,40582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,40698,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,40725,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,40760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,40834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,40836,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,40841,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41025,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,41059,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,41188,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41194,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41227,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,41274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,41302,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,41322,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,0,0
claude-3-5-sonnet-20241022,41364,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,0,0
claude-3-5-sonnet-20241022,41381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,41433,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41470,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41530,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41544,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41647,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,41707,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41878,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,41909,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,41969,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,42071,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42082,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42153,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,42229,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,42233,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42237,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,42365,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,42409,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42561,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42669,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42725,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42764,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,42887,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43010,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43027,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43072,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43089,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43259,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43266,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43343,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43350,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43401,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43612,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43780,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,43824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,43859,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,43883,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,43986,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,44029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,44149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,44179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44214,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44251,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44276,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,44373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,44397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,44415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,44580,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,44603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44652,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44772,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44819,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,44835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,44903,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0
claude-3-5-sonnet-20241022,44909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,44961,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45146,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,45187,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45350,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45422,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,45423,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,45444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45459,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,45477,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45481,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45504,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,45818,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45881,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0
claude-3-5-sonnet-20241022,45914,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,45952,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,45966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,46011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,46050,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46231,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,46257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,46281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46443,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46524,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46541,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46548,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46554,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46593,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,46740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,46774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,46889,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46917,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,46927,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,47010,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47046,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47072,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47079,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47110,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,47116,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,47120,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,47185,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,47245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,47406,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47569,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47628,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,47682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,47766,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
claude-3-5-sonnet-20241022,47790,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,47886,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,47895,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,47903,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,48029,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48055,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48129,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,48138,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48220,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,48224,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0
claude-3-5-sonnet-20241022,48326,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48368,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48381,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,48443,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48504,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48616,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48707,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,48721,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,48753,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,48830,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48862,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,48924,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48939,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,48985,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,49099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,49103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,49175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,49189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,49456,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,49460,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,49538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,49635,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,49669,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,49678,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,49743,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,49777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,49837,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,49868,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,49950,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,49989,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,49996,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,50093,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,50121,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,50153,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,50189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,50215,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,50309,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,50318,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,50477,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,50507,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1,0
claude-3-5-sonnet-20241022,50555,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,50625,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,50734,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,50824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,50843,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,50848,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,0,0
claude-3-5-sonnet-20241022,50870,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,50946,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51017,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,51051,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51116,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,51137,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51148,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,51237,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,51247,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51278,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,51373,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51482,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,51497,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,51506,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51542,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51604,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,51614,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,51808,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,51814,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51846,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,51868,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51877,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51900,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51955,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,51964,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,52034,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,52106,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,52120,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,52145,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,52301,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,52328,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,52340,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,52383,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,52428,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,52465,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,52487,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,52501,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,52578,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,52634,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,52743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,52759,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,52798,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0
claude-3-5-sonnet-20241022,52845,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,52859,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,1
claude-3-5-sonnet-20241022,52860,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1,0
claude-3-5-sonnet-20241022,52864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,52884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,52939,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1,1
claude-3-5-sonnet-20241022,53004,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,53014,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,53016,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,53028,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,53128,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,53248,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,53311,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,53341,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,53346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
claude-3-5-sonnet-20241022,53366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
claude-3-5-sonnet-20241022,53382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0
